Route,Velocity,Time,Weather,Roadtype,Holiday
302,35.0625,2013-12-09 06:00:00,2,1,1
302,33.85714286,2013-12-09 07:00:00,2,1,1
302,25.0625,2013-12-09 08:00:00,2,1,1
302,33.5,2013-12-09 09:00:00,2,1,1
302,34.57142857,2013-12-09 10:00:00,2,1,1
302,35,2013-12-09 11:00:00,2,1,1
302,34.8,2013-12-09 12:00:00,2,1,1
302,34.6,2013-12-09 13:00:00,2,1,1
302,35.0625,2013-12-09 14:00:00,2,1,1
302,28.26666667,2013-12-09 15:00:00,2,1,1
302,29.53846154,2013-12-09 16:00:00,2,1,1
302,22.93333333,2013-12-09 17:00:00,2,1,1
302,22.33333333,2013-12-09 18:00:00,2,1,1
302,30,2013-12-09 19:00:00,2,1,1
302,30,2013-12-09 20:00:00,2,1,1
302,30,2013-12-09 21:00:00,2,1,1
302,30,2013-12-09 22:00:00,2,1,1
302,30,2013-12-09 23:00:00,2,1,1
302,30,2013-12-10 00:00:00,1,1,1
302,30,2013-12-10 01:00:00,1,1,1
302,30.26666667,2013-12-10 02:00:00,1,1,1
302,31,2013-12-10 03:00:00,1,1,1
302,31,2013-12-10 04:00:00,1,1,1
302,30,2013-12-10 05:00:00,1,1,1
302,30.8,2013-12-10 06:00:00,1,1,1
302,29.5625,2013-12-10 07:00:00,1,1,1
302,24.57142857,2013-12-10 08:00:00,1,1,1
302,29.5625,2013-12-10 09:00:00,1,1,1
302,32.26666667,2013-12-10 10:00:00,1,1,1
302,31.6,2013-12-10 11:00:00,1,1,1
302,32.8,2013-12-10 12:00:00,1,1,1
302,31.93333333,2013-12-10 13:00:00,1,1,1
302,26.57142857,2013-12-10 14:00:00,1,1,1
302,21.46666667,2013-12-10 15:00:00,1,1,1
302,26,2013-12-10 16:00:00,1,1,1
302,22.07142857,2013-12-10 17:00:00,1,1,1
302,24.75,2013-12-10 18:00:00,1,1,1
302,30.53333333,2013-12-10 19:00:00,1,1,1
302,30.5,2013-12-10 20:00:00,1,1,1
302,30.93333333,2013-12-10 21:00:00,1,1,1
302,30.9375,2013-12-10 22:00:00,1,1,1
302,31,2013-12-10 23:00:00,1,1,1
302,31.13333333,2013-12-11 00:00:00,1,1,1
302,31,2013-12-11 01:00:00,1,1,1
302,31,2013-12-11 02:00:00,1,1,1
302,31.28571429,2013-12-11 03:00:00,1,1,1
302,31.86666667,2013-12-11 04:00:00,1,1,1
302,32,2013-12-11 05:00:00,1,1,1
302,32,2013-12-11 06:00:00,1,1,1
302,31.5,2013-12-11 07:00:00,1,1,1
302,26.46666667,2013-12-11 08:00:00,1,1,1
302,31.6,2013-12-11 09:00:00,1,1,1
302,34.06666667,2013-12-11 10:00:00,1,1,1
302,33.4,2013-12-11 11:00:00,1,1,1
302,34,2013-12-11 12:00:00,1,1,1
302,34,2013-12-11 13:00:00,1,1,1
302,29.66666667,2013-12-11 14:00:00,1,1,1
302,27.0625,2013-12-11 15:00:00,1,1,1
302,26.85714286,2013-12-11 16:00:00,1,1,1
302,17.42857143,2013-12-11 17:00:00,1,1,1
302,21.4,2013-12-11 18:00:00,1,1,1
302,30.33333333,2013-12-11 19:00:00,1,1,1
302,32.2,2013-12-11 20:00:00,1,1,1
302,33,2013-12-11 21:00:00,1,1,1
302,33,2013-12-11 22:00:00,1,1,1
302,33,2013-12-11 23:00:00,1,1,1
302,33,2013-12-12 00:00:00,1,1,1
302,33,2013-12-12 01:00:00,1,1,1
302,33,2013-12-12 02:00:00,1,1,1
302,33,2013-12-12 03:00:00,1,1,1
302,33.375,2013-12-12 04:00:00,1,1,1
302,33.93333333,2013-12-12 05:00:00,1,1,1
302,34,2013-12-12 06:00:00,1,1,1
302,33.35714286,2013-12-12 07:00:00,1,1,1
302,24.8,2013-12-12 08:00:00,1,1,1
302,31.73333333,2013-12-12 09:00:00,1,1,1
302,34.06666667,2013-12-12 10:00:00,1,1,1
302,33.93333333,2013-12-12 11:00:00,1,1,1
302,33.26666667,2013-12-12 12:00:00,1,1,1
302,33.4,2013-12-12 13:00:00,1,1,1
302,30.125,2013-12-12 14:00:00,1,1,1
302,26.35714286,2013-12-12 15:00:00,1,1,1
302,21.875,2013-12-12 16:00:00,1,1,1
302,20.57142857,2013-12-12 17:00:00,1,1,1
302,26.9375,2013-12-12 18:00:00,1,1,1
302,32.4,2013-12-12 19:00:00,1,1,1
302,32.85714286,2013-12-12 20:00:00,1,1,1
302,32.66666667,2013-12-12 21:00:00,1,1,1
302,33,2013-12-12 22:00:00,1,1,1
302,33,2013-12-12 23:00:00,1,1,1
302,33,2013-12-13 00:00:00,1,1,1
302,33,2013-12-13 01:00:00,1,1,1
302,33,2013-12-13 02:00:00,1,1,1
302,33,2013-12-13 03:00:00,1,1,1
302,33,2013-12-13 04:00:00,1,1,1
302,33,2013-12-13 05:00:00,1,1,1
302,33.86666667,2013-12-13 06:00:00,1,1,1
302,33.4,2013-12-13 07:00:00,1,1,1
302,25.13333333,2013-12-13 08:00:00,1,1,1
302,28.875,2013-12-13 09:00:00,1,1,1
302,33.21428571,2013-12-13 10:00:00,1,1,1
302,35.73333333,2013-12-13 11:00:00,1,1,1
302,35,2013-12-13 12:00:00,1,1,1
302,31.06666667,2013-12-13 13:00:00,1,1,1
302,27.375,2013-12-13 14:00:00,1,1,1
302,28.21428571,2013-12-13 15:00:00,1,1,1
302,27.57142857,2013-12-13 16:00:00,1,1,1
302,23.66666667,2013-12-13 17:00:00,1,1,1
302,24,2013-12-13 18:00:00,1,1,1
302,34.33333333,2013-12-13 19:00:00,1,1,1
302,33,2013-12-13 20:00:00,1,1,1
302,27.8125,2013-12-13 21:00:00,1,1,1
302,34.85714286,2013-12-13 22:00:00,1,1,1
302,35,2013-12-13 23:00:00,1,1,1
302,35,2013-12-14 00:00:00,1,1,2
302,35,2013-12-14 01:00:00,1,1,2
302,35,2013-12-14 02:00:00,1,1,2
302,34.93333333,2013-12-14 03:00:00,1,1,2
302,35,2013-12-14 04:00:00,1,1,2
302,35,2013-12-14 05:00:00,1,1,2
302,34.86666667,2013-12-14 06:00:00,1,1,2
302,35,2013-12-14 07:00:00,1,1,2
302,34,2013-12-14 08:00:00,1,1,2
302,31.2,2013-12-14 09:00:00,1,1,2
302,35,2013-12-14 10:00:00,1,1,2
302,33.75,2013-12-14 11:00:00,1,1,2
302,34.78571429,2013-12-14 12:00:00,1,1,2
302,34.2,2013-12-14 13:00:00,1,1,2
302,33.93333333,2013-12-14 14:00:00,1,1,2
302,28.875,2013-12-14 15:00:00,1,1,2
302,29.6,2013-12-14 16:00:00,1,1,2
302,25.66666667,2013-12-14 17:00:00,1,1,2
302,32,2013-12-14 18:00:00,1,1,2
302,32.93333333,2013-12-14 19:00:00,1,1,2
302,33.21428571,2013-12-14 20:00:00,1,1,2
302,33.46666667,2013-12-14 21:00:00,1,1,2
302,33,2013-12-14 22:00:00,1,1,2
302,33,2013-12-14 23:00:00,1,1,2
302,33.06666667,2013-12-15 00:00:00,2,1,2
302,33,2013-12-15 01:00:00,2,1,2
302,33,2013-12-15 02:00:00,2,1,2
302,33,2013-12-15 03:00:00,2,1,2
302,33.8,2013-12-15 04:00:00,2,1,2
302,34,2013-12-15 05:00:00,2,1,2
302,34,2013-12-15 06:00:00,2,1,2
302,34,2013-12-15 07:00:00,2,1,2
302,33.33333333,2013-12-15 08:00:00,2,1,2
302,34,2013-12-15 09:00:00,2,1,2
302,33.84615385,2013-12-15 10:00:00,2,1,2
302,34.2,2013-12-15 11:00:00,2,1,2
302,35,2013-12-15 12:00:00,2,1,2
302,33.91666667,2013-12-15 13:00:00,2,1,2
302,33.2,2013-12-15 14:00:00,2,1,2
302,30.4,2013-12-15 15:00:00,2,1,2
302,27.33333333,2013-12-15 16:00:00,2,1,2
302,26.25,2013-12-15 17:00:00,2,1,2
302,31.85714286,2013-12-15 18:00:00,2,1,2
302,34,2013-12-15 19:00:00,2,1,2
302,34,2013-12-15 20:00:00,2,1,2
302,34,2013-12-15 21:00:00,2,1,2
302,34,2013-12-15 22:00:00,2,1,2
302,34,2013-12-15 23:00:00,2,1,2
302,33.86666667,2013-12-16 00:00:00,3,1,1
302,34,2013-12-16 01:00:00,3,1,1
302,34,2013-12-16 02:00:00,3,1,1
302,35,2013-12-16 03:00:00,3,1,1
302,35,2013-12-16 04:00:00,3,1,1
302,34.8,2013-12-16 05:00:00,3,1,1
302,34.92307692,2013-12-16 06:00:00,3,1,1
302,31.69230769,2013-12-16 07:00:00,3,1,1
302,23.1,2013-12-16 08:00:00,3,1,1
302,19.6,2013-12-16 09:00:00,3,1,1
302,28.33333333,2013-12-16 10:00:00,3,1,1
302,31.42857143,2013-12-16 11:00:00,3,1,1
302,32.92857143,2013-12-16 12:00:00,3,1,1
302,32.5,2013-12-16 13:00:00,3,1,1
302,28.06666667,2013-12-16 14:00:00,3,1,1
302,23.38461538,2013-12-16 15:00:00,3,1,1
302,23.1875,2013-12-16 16:00:00,3,1,1
302,12.33333333,2013-12-16 17:00:00,3,1,1
302,16.28571429,2013-12-16 18:00:00,3,1,1
302,25.26666667,2013-12-16 19:00:00,3,1,1
302,30.93333333,2013-12-16 20:00:00,3,1,1
302,31.86666667,2013-12-16 21:00:00,3,1,1
302,32,2013-12-16 22:00:00,3,1,1
302,32,2013-12-16 23:00:00,3,1,1
302,31.93333333,2013-12-17 00:00:00,3,1,1
302,32,2013-12-17 01:00:00,3,1,1
302,32.35714286,2013-12-17 02:00:00,3,1,1
302,33,2013-12-17 03:00:00,3,1,1
302,33,2013-12-17 04:00:00,3,1,1
302,33.28571429,2013-12-17 05:00:00,3,1,1
302,34,2013-12-17 06:00:00,3,1,1
302,31.64285714,2013-12-17 07:00:00,3,1,1
302,19.93333333,2013-12-17 08:00:00,3,1,1
302,27.125,2013-12-17 09:00:00,3,1,1
302,29.53846154,2013-12-17 10:00:00,3,1,1
302,28.33333333,2013-12-17 11:00:00,3,1,1
302,34.1875,2013-12-17 12:00:00,3,1,1
302,33.2,2013-12-17 13:00:00,3,1,1
302,27.35714286,2013-12-17 14:00:00,3,1,1
302,21.46666667,2013-12-17 15:00:00,3,1,1
302,18.35714286,2013-12-17 16:00:00,3,1,1
302,19.73333333,2013-12-17 17:00:00,3,1,1
302,21.26666667,2013-12-17 18:00:00,3,1,1
302,25.38461538,2013-12-17 19:00:00,3,1,1
302,27.71428571,2013-12-17 20:00:00,3,1,1
302,30.73333333,2013-12-17 21:00:00,3,1,1
302,31,2013-12-17 22:00:00,3,1,1
302,31,2013-12-17 23:00:00,3,1,1
302,31.06666667,2013-12-18 00:00:00,2,1,1
302,31,2013-12-18 01:00:00,2,1,1
302,31,2013-12-18 02:00:00,2,1,1
302,31,2013-12-18 03:00:00,2,1,1
302,31.21428571,2013-12-18 04:00:00,2,1,1
302,31.93333333,2013-12-18 05:00:00,2,1,1
302,32.07142857,2013-12-18 06:00:00,2,1,1
302,34,2013-12-18 07:00:00,2,1,1
302,25.92857143,2013-12-18 08:00:00,2,1,1
302,25.57142857,2013-12-18 09:00:00,2,1,1
302,32.07142857,2013-12-18 10:00:00,2,1,1
302,33.875,2013-12-18 11:00:00,2,1,1
302,35,2013-12-18 12:00:00,2,1,1
302,35,2013-12-18 13:00:00,2,1,1
302,31,2013-12-18 14:00:00,2,1,1
302,23.5,2013-12-18 15:00:00,2,1,1
302,23.26666667,2013-12-18 16:00:00,2,1,1
302,21.0625,2013-12-18 17:00:00,2,1,1
302,27.26666667,2013-12-18 18:00:00,2,1,1
302,31.85714286,2013-12-18 19:00:00,2,1,1
302,31.86666667,2013-12-18 20:00:00,2,1,1
302,31.2,2013-12-18 21:00:00,2,1,1
302,32,2013-12-18 22:00:00,2,1,1
302,32,2013-12-18 23:00:00,2,1,1
302,32,2013-12-19 00:00:00,1,1,1
302,32,2013-12-19 01:00:00,1,1,1
302,32,2013-12-19 02:00:00,1,1,1
302,32,2013-12-19 03:00:00,1,1,1
